  1.9127962E+02  2.2006771E-03 -8.6426770E-14
  1.8061611E+02  1.3718800E-03 -4.4936568E-14
  1.6995261E+02  8.0247387E-04 -2.1694814E-14
  1.5928910E+02  4.3470306E-04 -9.5856018E-15
  1.4862559E+02  2.1440352E-04 -3.8045995E-15
  1.3796208E+02  9.4160729E-05 -1.3239600E-15
  1.2729858E+02  3.5739106E-05 -3.9108636E-16
  1.1663507E+02  1.1253680E-05 -9.3837640E-17
  1.0597156E+02  2.7754739E-06 -1.7196593E-17
  9.5308056E+01  4.9316364E-07 -2.2022474E-18
  8.4644549E+01  5.5657383E-08 -1.7248969E-19
  7.3981042E+01  3.2686800E-09 -6.7010663E-21
  6.3317535E+01  7.1485117E-11 -9.1028160E-23
  5.2654028E+01  3.1708764E-13 -2.3006626E-25
  4.1990521E+01  8.3497122E-17 -3.0444524E-29
  3.1327014E+01  7.1049161E-23 -1.0659111E-35
  2.0663507E+01  2.5385211E-35 -1.0830211E-48
  1.0000000E+01  1.1111478E-74 -5.3244475E-89
