  8.3951371E+01  7.6616609E-01 -3.6781369E-13  5.0256653E+07
  8.3318155E+01  7.6332718E-01 -3.5611042E-13  4.8657562E+07
  8.2684938E+01  7.6043975E-01 -3.4468332E-13  4.7096208E+07
  8.2051722E+01  7.5750279E-01 -3.3352815E-13  4.5572008E+07
  8.1418505E+01  7.5451525E-01 -3.2264065E-13  4.4084382E+07
  8.0785288E+01  7.5147608E-01 -3.1201664E-13  4.2632758E+07
  8.0152072E+01  7.4838420E-01 -3.0165194E-13  4.1216565E+07
  7.9518855E+01  7.4523848E-01 -2.9154242E-13  3.9835239E+07
  7.8885639E+01  7.4203780E-01 -2.8168397E-13  3.8488219E+07
  7.8252422E+01  7.3878101E-01 -2.7207253E-13  3.7174947E+07
  7.7619206E+01  7.3546691E-01 -2.6270404E-13  3.5894874E+07
  7.6985989E+01  7.3209429E-01 -2.5357452E-13  3.4647450E+07
  7.6352772E+01  7.2866193E-01 -2.4467997E-13  3.3432133E+07
  7.5719556E+01  7.2516855E-01 -2.3601646E-13  3.2248385E+07
  7.5086339E+01  7.2161287E-01 -2.2758008E-13  3.1095670E+07
  7.4453123E+01  7.1799357E-01 -2.1936694E-13  2.9973459E+07
  7.3819906E+01  7.1430930E-01 -2.1137321E-13  2.8881226E+07
  7.3186690E+01  7.1055868E-01 -2.0359507E-13  2.7818451E+07
  7.2553473E+01  7.0674033E-01 -1.9602874E-13  2.6784616E+07
  7.1920256E+01  7.0285280E-01 -1.8867046E-13  2.5779209E+07
  7.1287040E+01  6.9889464E-01 -1.8151653E-13  2.4801723E+07
  7.0653823E+01  6.9486435E-01 -1.7456325E-13  2.3851653E+07
  7.0020607E+01  6.9076043E-01 -1.6780697E-13  2.2928501E+07
  6.9387390E+01  6.8658133E-01 -1.6124407E-13  2.2031772E+07
  6.8754174E+01  6.8232546E-01 -1.5487096E-13  2.1160975E+07
  6.8120957E+01  6.7799123E-01 -1.4868409E-13  2.0315624E+07
  6.7487740E+01  6.7357701E-01 -1.4267992E-13  1.9495238E+07
  6.6854524E+01  6.6908112E-01 -1.3685497E-13  1.8699339E+07
  6.6221307E+01  6.6450190E-01 -1.3120578E-13  1.7927455E+07
  6.5588091E+01  6.5983760E-01 -1.2572891E-13  1.7179116E+07
  6.4954874E+01  6.5508650E-01 -1.2042097E-13  1.6453860E+07
  6.4321658E+01  6.5024682E-01 -1.1527859E-13  1.5751225E+07
  6.3688441E+01  6.4531677E-01 -1.1029844E-13  1.5070756E+07
  6.3055224E+01  6.4029452E-01 -1.0547722E-13  1.4412003E+07
  6.2422008E+01  6.3517824E-01 -1.0081165E-13  1.3774518E+07
  6.1788791E+01  6.2996605E-01 -9.6298505E-14  1.3157859E+07
  6.1155575E+01  6.2465607E-01 -9.1934570E-14  1.2561587E+07
  6.0522358E+01  6.1924639E-01 -8.7716673E-14  1.1985270E+07
  5.9889141E+01  6.1373510E-01 -8.3641671E-14  1.1428477E+07
  5.9255925E+01  6.0812026E-01 -7.9706452E-14  1.0890784E+07
  5.8622708E+01  6.0239991E-01 -7.5907936E-14  1.0371769E+07
  5.7989492E+01  5.9657211E-01 -7.2243075E-14  9.8710168E+06
  5.7356275E+01  5.9063489E-01 -6.8708852E-14  9.3881142E+06
  5.6723059E+01  5.8458629E-01 -6.5302281E-14  8.9226535E+06
  5.6089842E+01  5.7842434E-01 -6.2020410E-14  8.4742312E+06
  5.5456625E+01  5.7214710E-01 -5.8860315E-14  8.0424479E+06
  5.4823409E+01  5.6575261E-01 -5.5819106E-14  7.6269087E+06
  5.4190192E+01  5.5923896E-01 -5.2893922E-14  7.2272228E+06
  5.3556976E+01  5.5260423E-01 -5.0081935E-14  6.8430037E+06
  5.2923759E+01  5.4584657E-01 -4.7380348E-14  6.4738692E+06
  5.2290543E+01  5.3896412E-01 -4.4786395E-14  6.1194413E+06
  5.1657326E+01  5.3195511E-01 -4.2297340E-14  5.7793464E+06
  5.1024109E+01  5.2481781E-01 -3.9910479E-14  5.4532149E+06
  5.0390893E+01  5.1755053E-01 -3.7623140E-14  5.1406816E+06
  4.9757676E+01  5.1015170E-01 -3.5432680E-14  4.8413856E+06
  4.9124460E+01  5.0261979E-01 -3.3336489E-14  4.5549701E+06
  4.8491243E+01  4.9495342E-01 -3.1331986E-14  4.2810825E+06
  4.7858027E+01  4.8715128E-01 -2.9416622E-14  4.0193745E+06
  4.7224810E+01  4.7921221E-01 -2.7587878E-14  3.7695019E+06
  4.6591593E+01  4.7113521E-01 -2.5843266E-14  3.5311248E+06
  4.5958377E+01  4.6291942E-01 -2.4180329E-14  3.3039075E+06
  4.5325160E+01  4.5456417E-01 -2.2596640E-14  3.0875183E+06
  4.4691944E+01  4.4606901E-01 -2.1089804E-14  2.8816300E+06
  4.4058727E+01  4.3743371E-01 -1.9657454E-14  2.6859192E+06
  4.3425511E+01  4.2865829E-01 -1.8297256E-14  2.5000669E+06
  4.2792294E+01  4.1974307E-01 -1.7006905E-14  2.3237583E+06
  4.2159077E+01  4.1068865E-01 -1.5784126E-14  2.1566825E+06
  4.1525861E+01  4.0149599E-01 -1.4626677E-14  1.9985331E+06
  4.0892644E+01  3.9216644E-01 -1.3532343E-14  1.8490075E+06
  4.0259428E+01  3.8270175E-01 -1.2498943E-14  1.7078076E+06
  3.9626211E+01  3.7310410E-01 -1.1524323E-14  1.5746393E+06
  3.8992995E+01  3.6337620E-01 -1.0606361E-14  1.4492125E+06
  3.8359778E+01  3.5352127E-01 -9.7429655E-15  1.3312415E+06
  3.7726561E+01  3.4354313E-01 -8.9320759E-15  1.2204446E+06
  3.7093345E+01  3.3344623E-01 -8.1716613E-15  1.1165445E+06
  3.6460128E+01  3.2323571E-01 -7.4597217E-15  1.0192678E+06
  3.5826912E+01  3.1291742E-01 -6.7942882E-15  9.2834550E+05
  3.5193695E+01  3.0249806E-01 -6.1734225E-15  8.4351279E+05
  3.4560478E+01  2.9198516E-01 -5.5952173E-15  7.6450905E+05
  3.3927262E+01  2.8138717E-01 -5.0577969E-15  6.9107798E+05
  3.3294045E+01  2.7071354E-01 -4.5593167E-15  6.2296756E+05
  3.2660829E+01  2.5997475E-01 -4.0979642E-15  5.5993012E+05
  3.2027612E+01  2.4918241E-01 -3.6719586E-15  5.0172235E+05
  3.1394396E+01  2.3834931E-01 -3.2795519E-15  4.4810540E+05
  3.0761179E+01  2.2748950E-01 -2.9190287E-15  3.9884489E+05
  3.0127962E+01  2.1661830E-01 -2.5887070E-15  3.5371100E+05
  2.9494746E+01  2.0575242E-01 -2.2869386E-15  3.1247853E+05
  2.8861529E+01  1.9490999E-01 -2.0121099E-15  2.7492699E+05
  2.8228313E+01  1.8411058E-01 -1.7626423E-15  2.4084069E+05
  2.7595096E+01  1.7337525E-01 -1.5369932E-15  2.1000886E+05
  2.6961880E+01  1.6272658E-01 -1.3336567E-15  1.8222574E+05
  2.6328663E+01  1.5218864E-01 -1.1511645E-15  1.5729071E+05
  2.5695446E+01  1.4178698E-01 -9.8808720E-16  1.3500845E+05
  2.5062230E+01  1.3154860E-01 -8.4303505E-16  1.1518908E+05
  2.4429013E+01  1.2150182E-01 -7.1465949E-16  9.7648334E+04
  2.3795797E+01  1.1167621E-01 -6.0165431E-16  8.2207739E+04
  2.3162580E+01  1.0210238E-01 -5.0275714E-16  6.8694809E+04
  2.2529364E+01  9.2811778E-02 -4.1675097E-16  5.6943255E+04
  2.1896147E+01  8.3836402E-02 -3.4246576E-16  4.6793209E+04
  2.1262930E+01  7.5208452E-02 -2.7878017E-16  3.8091454E+04
  2.0629714E+01  6.6959897E-02 -2.2462329E-16  3.0691666E+04
  1.9996497E+01  5.9121969E-02 -1.7897649E-16  2.4454661E+04
  1.9363281E+01  5.1724557E-02 -1.4087519E-16  1.9248646E+04
  1.8730064E+01  4.4795525E-02 -1.0941074E-16  1.4949465E+04
  1.8096848E+01  3.8359928E-02 -8.3732132E-17  1.1440838E+04
  1.7463631E+01  3.2439156E-02 -6.3047599E-17  8.6145823E+03
  1.6830414E+01  2.7050008E-02 -4.6626106E-17  6.3708124E+03
  1.6197198E+01  2.2203732E-02 -3.3798506E-17  4.6180983E+03
  1.5563981E+01  1.7905063E-02 -2.3958376E-17  3.2735807E+03
  1.4930765E+01  1.4151314E-02 -1.6562407E-17  2.2630238E+03
  1.4297548E+01  1.0931603E-02 -1.1130232E-17  1.5207922E+03
  1.3664332E+01  8.2262932E-03 -7.2436054E-18  9.8973848E+02
  1.3031115E+01  6.0067672E-03 -4.5448122E-18  6.2098572E+02
  1.2397898E+01  4.2356413E-03 -2.7342276E-18  3.7359438E+02
  1.1764682E+01  2.8675428E-03 -1.5669647E-18  2.1410405E+02
  1.1131465E+01  1.8505379E-03 -8.4859138E-19  1.1594827E+02
  1.0498249E+01  1.1282473E-03 -4.2996353E-19  5.8748568E+01
  9.8650321E+00  6.4259621E-04 -2.0129947E-19  2.7504788E+01
  9.2318155E+00  3.3701321E-04 -8.5713572E-20  1.1711574E+01
  8.5985989E+00  1.5973882E-04 -3.2521334E-20  4.4435905E+00
  7.9653823E+00  6.6756353E-05 -1.0703432E-20  1.4624759E+00
  7.3321658E+00  2.3790461E-05 -2.9474701E-21  4.0273101E-01
  6.6989492E+00  6.9041325E-06 -6.4628296E-22  8.8305627E-02
  6.0657326E+00  1.5280078E-06 -1.0520070E-22  1.4374221E-02
  5.4325160E+00  2.3418254E-07 -1.1475137E-23  1.5679187E-03
  4.7992995E+00  2.1438115E-08 -7.1760620E-25  9.8050961E-05
  4.1660829E+00  9.2353344E-10 -2.0034489E-26  2.7374358E-06
  3.5328663E+00  1.2415793E-11 -1.6273673E-28  2.2235723E-08
  2.8996497E+00  2.4071979E-14 -1.7285375E-31  2.3618074E-11
  2.2664332E+00  1.3059704E-18 -4.4371927E-36  6.0628100E-16
  1.6332166E+00  2.9845516E-26 -3.7600113E-44  5.1375353E-24
  1.0000000E+00  9.9718809E-44 -2.8576350E-62  3.9045630E-42
